country_iso3,country_name,cluster,fimi_variant,predictor,posterior_mean,posterior_sd,q025,q05,q95,q975,sig_95,sig_90,eu_pooled_mean,eu_q025,eu_q975,tau_mean,tau_q025,tau_q975,ml_estimate,ml_se,ml_t,ml_p,shrinkage_pct,in_eu_pi95,eu_pi95_lo,eu_pi95_hi
HUN,Hungary,Central-East,full,SUPF,-0.14736157058451813,0.0671450914134019,-0.2840590327354807,-0.2597400458029112,-0.04210398814730056,-0.01490964507013273,TRUE,TRUE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,-0.13077920888144823,0.10453189345081738,-1.2510938486250638,0.2113935949734947,-2.2986638273739537,TRUE,-0.29770165089429157,0.050571059858902256
ITA,Italy,Southern,full,GEN,-0.07308663636229636,0.07079247684176024,-0.2199174058869836,-0.19116810761591302,0.0439209258221238,0.06156157747858785,FALSE,FALSE,-0.06467160253549818,-0.1672822337398803,0.035850151636035436,0.14674573422780682,0.07676800214642907,0.24213209550463416,-0.10403823550114127,0.10865503024906532,-0.957509608737477,0.3386957483536226,0.7862394319030961,TRUE,-0.35229324162199954,0.22295003655100315
ITA,Italy,Southern,full,THREAT,0.03211197296451587,0.050670094662079675,-0.0715607208916752,-0.05268822932528752,0.10971012168801021,0.12347050619138575,FALSE,FALSE,0.09438265037215082,0.02448058654516806,0.1662695895702628,0.09963193776962448,0.0443138277109805,0.16920999718127108,-0.024876448543927683,0.05974547303039496,-0.4163737816800282,0.6772854107839081,0.47785386629950777,TRUE,-0.10089594765631316,0.2896612484006148
ITA,Italy,Southern,full,ABAND,-0.02735902532078767,0.05272618234514096,-0.12855200663923905,-0.11309883983901672,0.061108934862749355,0.07638783804331062,FALSE,FALSE,-0.05807386442164764,-0.12315757147360723,0.006389091141619777,0.08821745997938614,0.02366658928288546,0.16525826213961398,-0.005958048870091361,0.06388343250321923,-0.09326438227612645,0.9257246608933292,0.41064264703917186,TRUE,-0.23098008598124448,0.1148323571379492
ITA,Italy,Southern,full,FEAR,0.24228567197566866,0.037500119636252736,0.1738693999702672,0.18395084439063883,0.30652395759366063,0.3209610041315656,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.2814129049765131,0.04910886881992124,5.730388659702881,1.5870125754551315e-8,0.650025548704422,TRUE,0.09887396437027889,0.34356509131184315
ITA,Italy,Southern,full,SUPF,-0.1368286395677807,0.06308937936541757,-0.26279092443715646,-0.24151273548746663,-0.033683717602652076,-0.009819520394128744,TRUE,TRUE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,-0.09813191264962105,0.10607835867035885,-0.9250889048403211,0.3552915736297765,1.5214935079177165,TRUE,-0.29770165089429157,0.050571059858902256
LTU,Lithuania,Baltic,full,GEN,-0.2667811212411906,0.08608407568733181,-0.4464532549280385,-0.4161336825808512,-0.1311496204278642,-0.09952598080924534,TRUE,TRUE,-0.06467160253549818,-0.1672822337398803,0.035850151636035436,0.14674573422780682,0.07676800214642907,0.24213209550463416,-0.4128403595397505,0.12022201895400592,-3.4339829187005537,6.367221891689601e-4,0.4195070216963094,FALSE,-0.35229324162199954,0.22295003655100315
LTU,Lithuania,Baltic,full,THREAT,0.10167085974690593,0.05613313049457152,-0.0019707485057948344,0.012562337627804024,0.19419582777007585,0.2149127701170892,FALSE,TRUE,0.09438265037215082,0.02448058654516806,0.1662695895702628,0.09963193776962448,0.0443138277109805,0.16920999718127108,0.16416536183699007,0.06501116112757331,2.5251873522893025,0.011825866538582908,0.8955585241420814,TRUE,-0.10089594765631316,0.2896612484006148
LTU,Lithuania,Baltic,full,ABAND,-0.1164336344657917,0.05828003577250682,-0.23933757921720328,-0.21713222182275357,-0.028360491321044855,-0.01206208621621418,TRUE,TRUE,-0.05807386442164764,-0.12315757147360723,0.006389091141619777,0.08821745997938614,0.02366658928288546,0.16525826213961398,-0.1621131036823493,0.06850453177369549,-2.366458093865811,0.0182828940573811,0.43906000794655875,TRUE,-0.23098008598124448,0.1148323571379492
LTU,Lithuania,Baltic,full,FEAR,0.18739294718018737,0.036193233275038365,0.11496042295113372,0.1262524062619522,0.24591637325302204,0.25712248467471077,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.1703896780595413,0.046848108775955695,3.6370663087896524,3.000175370790702e-4,0.33451346391403203,TRUE,0.09887396437027889,0.34356509131184315
