country_iso3,country_name,cluster,fimi_variant,factor,alpha_raw,alpha,se,ci_lower,ci_upper,z,pvalue,grand_mean,is_reference,sig_95,sig_90
BEL,Belgium,Western,predictors_only,ABAND,0,-0.17097820654018442,0,-0.17097820654018442,-0.17097820654018442,NA,NA,0.17097820654018442,TRUE,TRUE,TRUE
BGR,Bulgaria,Central-East,predictors_only,ABAND,0.6395734896625658,0.46859528312238136,0.07661731758396764,0.31842810006573746,0.6187624661790252,8.347636145857422,0,0.17097820654018442,FALSE,TRUE,TRUE
DEU,Germany,Western,predictors_only,ABAND,-0.054848881762773936,-0.22582708830295836,0.07645228067808152,-0.3756708049679456,-0.07598337163797117,-0.7174263642143881,0.47311105689567157,0.17097820654018442,FALSE,TRUE,TRUE
EST,Estonia,Baltic,predictors_only,ABAND,-0.668890650292124,-0.8398688568323085,0.0825667812279846,-1.001696774358556,-0.6780409393060609,-8.101207778043005,4.440892098500626e-16,0.17097820654018442,FALSE,TRUE,TRUE
FRA,France,Western,predictors_only,ABAND,0.10301024511271048,-0.06796796142747394,0.0746986922839624,-0.21437470799628025,0.07843878514133237,1.3790100196282349,0.16789166465201433,0.17097820654018442,FALSE,FALSE,FALSE
HUN,Hungary,Central-East,predictors_only,ABAND,0.28591255181145897,0.11493434527127455,0.0836074680674441,-0.04893328097949848,0.2788019715220476,3.4197011154651915,6.26899731217545e-4,0.17097820654018442,FALSE,FALSE,FALSE
ITA,Italy,Southern,predictors_only,ABAND,0.2675043628789538,0.09652615633876938,0.07310952761816258,-0.046765884719565665,0.23981819739710442,3.6589535125446186,2.5324726895381566e-4,0.17097820654018442,FALSE,FALSE,FALSE
LTU,Lithuania,Baltic,predictors_only,ABAND,-0.2110296775397961,-0.38200788407998054,0.08092946946840625,-0.5406267295259906,-0.2233890386339704,-2.607575200059592,0.009118603873777387,0.17097820654018442,FALSE,TRUE,TRUE
LVA,Latvia,Baltic,predictors_only,ABAND,-0.12025986340150645,-0.2912380699416909,0.07822937948423965,-0.4445648362637171,-0.13791130361966458,-1.5372723674196394,0.12422662525574912,0.17097820654018442,FALSE,TRUE,TRUE
POL,Poland,Central-East,predictors_only,ABAND,0.13865133278053116,-0.03232687375965326,0.07652819590685861,-0.1823193815389217,0.11766563401961516,1.811767952158205,0.07002205894165536,0.17097820654018442,FALSE,FALSE,FALSE
SRB,Serbia,Southern,predictors_only,ABAND,1.0215740697950615,0.8505958632548771,0.07680635225792995,0.7000581790454377,1.0011335474643164,13.300645581558497,0,0.17097820654018442,FALSE,TRUE,TRUE
TUR,Turkey,Southern,predictors_only,ABAND,0.8020881915185303,0.6311099849783459,0.08033576951533739,0.4736547700579738,0.788565199898718,9.984197529413082,0,0.17097820654018442,FALSE,TRUE,TRUE
AUT,Austria,Western,predictors_only,FEAR,-0.054765125190604426,-0.07654099972228523,0.08148515958444004,-0.23624897778228646,0.08316697833771601,-0.672087107270783,0.5015282437680142,0.0217758745316808,FALSE,FALSE,FALSE
BEL,Belgium,Western,predictors_only,FEAR,0,-0.0217758745316808,0,-0.0217758745316808,-0.0217758745316808,NA,NA,0.0217758745316808,TRUE,TRUE,TRUE
BGR,Bulgaria,Central-East,predictors_only,FEAR,0.10973214527639132,0.08795627074471052,0.08668798239452577,-0.08194905264100222,0.25786159413042326,1.2658288063158425,0.20557437947980084,0.0217758745316808,FALSE,FALSE,FALSE
DEU,Germany,Western,predictors_only,FEAR,-0.12656597704552036,-0.14834185157720117,0.08062490904020618,-0.306363769552823,0.009680066398420738,-1.5698123390428163,0.1164587761028204,0.0217758745316808,FALSE,FALSE,TRUE
EST,Estonia,Baltic,predictors_only,FEAR,-0.005309212234851142,-0.027085086766531943,0.08626507278106611,-0.19616152254114802,0.1419913490080841,-0.06154532841264158,0.9509249159490116,0.0217758745316808,FALSE,FALSE,FALSE
FRA,France,Western,predictors_only,FEAR,-0.039122649143918206,-0.060898523675599,0.07889815973051421,-0.21553607519389525,0.09373902784269725,-0.4958626319998608,0.6199913321348209,0.0217758745316808,FALSE,FALSE,FALSE
HUN,Hungary,Central-East,predictors_only,FEAR,-0.3608930711311623,-0.3826689456628431,0.0830603874388359,-0.5454643135849045,-0.2198735777407817,-4.344948082464907,1.3930860704780557e-5,0.0217758745316808,FALSE,TRUE,TRUE
ITA,Italy,Southern,predictors_only,FEAR,0.27471413293018354,0.25293825839850276,0.07953682945434969,0.09704893722347284,0.40882757957353266,3.453923607652179,5.524938543599589e-4,0.0217758745316808,FALSE,TRUE,TRUE
LTU,Lithuania,Baltic,predictors_only,FEAR,0.2780569830164032,0.2562811084847224,0.08651312513555648,0.08671849902902486,0.4258437179404199,3.214043910455422,0.0013087965668170387,0.0217758745316808,FALSE,TRUE,TRUE
LVA,Latvia,Baltic,predictors_only,FEAR,0.2601469891908076,0.23837111465912678,0.08415442282062789,0.07343147679094052,0.4033107525273131,3.091305013704407,0.0019927881555117377,0.0217758745316808,FALSE,TRUE,TRUE
POL,Poland,Central-East,predictors_only,FEAR,0.15638761106833324,0.13461173653665243,0.0836388218517532,-0.029317342002145464,0.2985408150754503,1.8697969149484752,0.0615120249497938,0.0217758745316808,FALSE,FALSE,FALSE
SRB,Serbia,Southern,predictors_only,FEAR,-0.1696248562212904,-0.1914007307529712,0.09050471117491928,-0.36878670508701267,-0.014014756418929703,-1.8742102374478042,0.060901453652904225,0.0217758745316808,FALSE,TRUE,TRUE
TUR,Turkey,Southern,predictors_only,FEAR,-0.039670601602921685,-0.06144647613460248,0.08486298301062305,-0.22777486645605813,0.10488191418685315,-0.4674664994742851,0.6401661548142417,0.0217758745316808,FALSE,FALSE,FALSE
AUT,Austria,Western,predictors_only,SUPF,0.06612481182497687,-0.016443335327353037,0.10847259091751413,-0.22904570683542724,0.19615903618072117,0.609599266189375,0.5421272978486744,0.08256814715232991,FALSE,FALSE,FALSE
BEL,Belgium,Western,predictors_only,SUPF,0,-0.08256814715232991,0,-0.08256814715232991,-0.08256814715232991,NA,NA,0.08256814715232991,TRUE,TRUE,TRUE
BGR,Bulgaria,Central-East,predictors_only,SUPF,1.4214278861232479,1.338859738970918,0.11374947682818805,1.1159148611273961,1.56180461681444,12.496126802149885,0,0.08256814715232991,FALSE,TRUE,TRUE
DEU,Germany,Western,predictors_only,SUPF,0.06821832721904947,-0.014349819933280439,0.10579504051072178,-0.2217042890772511,0.19300464921069022,0.6448159279464135,0.5190464787251023,0.08256814715232991,FALSE,FALSE,FALSE
